dataset.id melody.id note.id melody.name vertint12 articulation comma voice ornament dyn phrase bioi deltast accidental mpitch cpitch barlength pulses tempo mode keysig dur onset cpitch.order.ltm.cpint-cpitch cpitch.order.stm.cpint-cpitch cpitch.weight.ltm cpitch.weight.stm cpitch.weight.ltm.cpint-cpitch cpitch.weight.stm.cpint-cpitch cpitch.probability cpitch.information.content cpitch.entropy cpitch.40 cpitch.51 cpitch.53 cpitch.55 cpitch.56 cpitch.57 cpitch.58 cpitch.59 cpitch.60 cpitch.61 cpitch.62 cpitch.63 cpitch.64 cpitch.65 cpitch.66 cpitch.67 cpitch.68 cpitch.69 cpitch.70 cpitch.71 cpitch.72 cpitch.73 cpitch.74 cpitch.75 cpitch.76 cpitch.77 cpitch.78 cpitch.79 cpitch.80 cpitch.81 cpitch.82 cpitch.83 cpitch.84 cpitch.85 cpitch.86 cpitch.88 cpitch.89 cpitch.90 probability information.content entropy 
701 3 12 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 264 1 0 0.759742 0.24025798 1.0 1.0 0.01618284 5.949392 4.8165293 0.01618284 0.01618284 0.01618284 0.01618284 0.01618284 0.01618284 0.01618284 0.01618284 0.01618284 0.01618284 0.01618284 0.06709021 0.01618284 0.01618284 0.01618284 0.06709021 0.01618284 0.06709021 0.06709021 0.01618284 0.01618284 0.01618284 0.01618284 0.10689419 0.01618284 0.10689419 0.01618284 0.01618284 0.01618284 0.01618284 0.01618284 0.01618284 0.01618284 0.01618284 0.01618284 0.01618284 0.01618284 0.01618284 0.01618284 5.949392 4.8165293 
701 3 13 "Schoenberg_R" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 288 0 0 0.81786716 0.18213281 1.0 1.0 0.014989968 6.059859 4.616413 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.08042955 0.014989968 0.08042955 0.08042955 0.08042955 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.18361257 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 0.014989968 6.059859 4.616413 
701 4 1 "Webern_Lieder_1" NA 0 0 1 0 NA 0 0 0 NA NA 67 96 4 600000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.02631578 5.247928 5.247927 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 5.247928 5.247927 
701 4 2 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 600000 0 0 23 24 0 0 0.6704982 0.3295018 1.0 1.0 0.018338604 5.7689724 5.0352235 0.018338604 0.018338604 0.018338604 0.018338604 0.018338604 0.018338604 0.018338604 0.018338604 0.018338604 0.053045925 0.018338604 0.018338604 0.018338604 0.018338604 0.018338604 0.07852012 0.053045925 0.018338604 0.053045925 0.018338604 0.018338604 0.018338604 0.018338604 0.053045925 0.018338604 0.018338604 0.053045925 0.018338604 0.053045925 0.018338604 0.053045925 0.018338604 0.018338604 0.018338604 0.018338604 0.018338604 0.018338604 0.018338604 0.018338604 5.7689724 5.0352235 
701 4 3 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 600000 0 0 23 48 0 0 0.7315177 0.26848236 0.99999994 1.0 0.10650283 3.2310364 4.9024453 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.06801136 0.017295016 0.06801136 0.06801136 0.06801136 0.017295016 0.06801136 0.017295016 0.017295016 0.017295016 0.017295016 0.10650283 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.10650283 3.2310364 4.9024453 
701 4 4 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 78 96 4 600000 0 0 23 72 1 0 0.97421587 0.025784142 1.0 1.0 0.0065509337 7.2540836 3.23299 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.07373245 0.0065509337 0.07373245 0.0065509337 0.48802343 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.040574796 0.0065509337 0.040574796 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.0065509337 0.07373245 0.0065509337 0.0065509337 0.0065509337 7.2540836 3.23299 
701 4 5 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 73 96 4 600000 0 0 23 96 0 0 0.8117206 0.18827935 1.0 1.0 0.01693135 5.8841596 4.660432 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.13580081 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.13580081 0.13580081 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 5.8841596 4.660432 
701 4 6 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 600000 0 0 23 120 0 0 0.7315177 0.26848236 0.99999994 1.0 0.06801136 3.8780804 4.9024453 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.06801136 0.017295016 0.017295016 0.06801136 0.017295016 0.06801136 0.10650283 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.06801136 0.017295016 0.017295016 0.06801136 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.06801136 3.8780804 4.9024453 
701 4 7 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 600000 0 0 23 144 1 0 0.97043663 0.029563395 0.99999994 1.0 0.50444615 0.9872278 3.322775 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.50444615 0.04856859 0.007897227 0.007897227 0.04856859 0.007897227 0.04856859 0.04856859 0.007897227 0.007897227 0.007897227 0.04856859 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.007897227 0.50444615 0.9872278 3.322775 
701 4 8 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 600000 0 0 23 168 2 0 0.99155396 0.008446004 1.0 1.0 0.55383223 0.85247904 2.693442 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.05317624 0.004525339 0.55383223 0.004525339 0.028953338 0.004525339 0.004525339 0.004525339 0.028953338 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.028953338 0.004525339 0.004525339 0.004525339 0.004525339 0.16132008 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.004525339 0.55383223 0.85247904 2.693442 
701 4 9 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 600000 0 0 23 192 1 0 0.96266735 0.03733273 1.0 1.0 0.47198853 1.0831763 3.4608707 0.04153375 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.04153375 0.04153375 0.04153375 0.04153375 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.07394029 0.007948469 0.47198853 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.47198853 1.0831763 3.4608707 
701 4 10 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 600000 0 0 23 216 1 0 0.9658446 0.034155432 1.0 1.0 0.47493377 1.0742017 3.402396 0.0074205594 0.0074205594 0.0074205594 0.0074205594 0.0074205594 0.03898742 0.0074205594 0.06953944 0.0074205594 0.0074205594 0.0074205594 0.0074205594 0.06953944 0.0074205594 0.0074205594 0.03898742 0.0074205594 0.0074205594 0.0074205594 0.0074205594 0.47493377 0.03898742 0.0074205594 0.0074205594 0.0074205594 0.0074205594 0.0074205594 0.03898742 0.0074205594 0.0074205594 0.0074205594 0.0074205594 0.0074205594 0.0074205594 0.0074205594 0.0074205594 0.0074205594 0.0074205594 0.47493377 1.0742017 3.402396 
701 4 11 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 600000 0 0 23 240 1 0 0.95112425 0.04887576 1.0 1.0 0.44990152 1.1523188 3.6422594 0.008571762 0.008571762 0.008571762 0.008571762 0.008571762 0.008571762 0.008571762 0.034575388 0.008571762 0.008571762 0.008571762 0.059489578 0.008571762 0.008571762 0.034575388 0.008571762 0.008571762 0.44990152 0.034575388 0.008571762 0.034575388 0.008571762 0.034575388 0.008571762 0.008571762 0.008571762 0.008571762 0.008571762 0.034575388 0.008571762 0.008571762 0.034575388 0.008571762 0.008571762 0.008571762 0.008571762 0.008571762 0.008571762 0.44990152 1.1523188 3.6422594 
701 4 12 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 80 96 4 600000 0 0 23 264 1 0 0.96266735 0.03733273 1.0 1.0 0.007948469 6.975107 3.4608712 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.041533746 0.007948469 0.007948469 0.007948469 0.007948469 0.041533746 0.47198856 0.007948469 0.041533746 0.007948469 0.041533746 0.007948469 0.007948469 0.007948469 0.007948469 0.073940285 0.007948469 0.007948469 0.007948469 0.007948469 0.041533746 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 0.007948469 6.975107 3.4608712 
701 4 13 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 67 96 4 600000 0 0 23 288 0 0 0.8117208 0.1882792 0.99999994 1.0 0.13580087 2.8804355 4.6604333 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.13580087 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.13580087 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.016931348 0.13580087 0.016931348 0.016931348 0.13580087 2.8804355 4.6604333 
701 4 14 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 76 96 4 600000 0 0 23 312 1 0 0.83209115 0.16790882 1.0 1.0 0.010828756 6.5289884 4.1158257 0.010828756 0.010828756 0.010828756 0.010828756 0.010828756 0.010828756 0.010828756 0.010828756 0.010828756 0.036683653 0.010828756 0.010828756 0.060663432 0.010828756 0.010828756 0.058972813 0.036683653 0.010828756 0.036683653 0.010828756 0.010828756 0.010828756 0.010828756 0.036683653 0.010828756 0.010828756 0.036683653 0.010828756 0.036683653 0.010828756 0.34622797 0.010828756 0.010828756 0.010828756 0.010828756 0.010828756 0.010828756 0.010828756 0.010828756 6.5289884 4.1158257 
701 4 15 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 63 96 4 600000 0 0 23 336 0 0 0.7263833 0.2736167 1.0 1.0 0.08050343 3.634806 4.92096 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.018105552 0.08050343 0.08050343 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.08050343 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.018105552 0.08050343 3.634806 4.92096 
701 4 16 "Webern_Lieder_1" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 600000 0 0 23 360 1 0 0.9746143 0.0253857 1.0 1.0 0.054135032 4.207294 3.2285712 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.054135032 0.007311899 0.007311899 0.49657264 0.007311899 0.054135032 0.054135032 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.09972985 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.007311899 0.054135032 4.207294 3.2285712 
701 5 1 "Webern_Lieder_4" NA 0 0 1 0 NA 0 0 0 NA NA 71 96 4 500000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.02631578 5.247928 5.247927 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 5.247928 5.247927 
701 5 2 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 60 96 4 500000 0 0 23 24 0 0 0.8117206 0.18827935 1.0 1.0 0.13580081 2.880436 4.6604323 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.13580081 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.13580081 0.01693135 0.13580081 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.13580081 2.880436 4.6604323 
701 5 3 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 81 96 4 500000 0 0 23 48 1 0 0.9814892 0.018510848 1.0 1.0 0.09744614 3.359251 3.0634995 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.09744614 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.529996 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.09744614 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.00786034 0.09744614 3.359251 3.0634995 
701 5 4 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 500000 0 0 23 72 1 0 0.9754862 0.024513783 1.0 1.0 0.007960689 6.972891 3.2128942 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.07340254 0.07340254 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.50912887 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.007960689 0.07340254 0.007960689 6.972891 3.2128942 
701 5 5 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 71 96 4 500000 0 0 23 96 0 0 0.76770926 0.23229071 1.0 1.0 0.015226256 6.037295 4.7841396 0.015226256 0.015226256 0.015226256 0.09016369 0.015226256 0.015226256 0.015226256 0.11997128 0.015226256 0.015226256 0.015226256 0.015226256 0.015226256 0.015226256 0.015226256 0.056921795 0.056921795 0.09016369 0.015226256 0.015226256 0.056921795 0.056921795 0.015226256 0.015226256 0.015226256 0.015226256 0.015226256 0.015226256 0.015226256 0.015226256 0.015226256 0.015226256 0.015226256 0.015226256 0.015226256 0.015226256 0.015226256 0.015226256 0.015226256 6.037295 4.7841396 
701 5 6 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 66 96 4 500000 0 0 23 120 0 0 0.6473891 0.35261092 0.99999994 1.0 0.014570369 6.100819 4.2081213 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.33669686 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.07666998 0.014570369 0.07666998 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 0.014570369 6.100819 4.2081213 
701 5 7 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 500000 0 0 23 144 0 0 0.75974214 0.24025789 1.0 1.0 0.016182836 5.949392 4.816529 0.016182836 0.016182836 0.016182836 0.016182836 0.016182836 0.016182836 0.016182836 0.016182836 0.016182836 0.016182836 0.016182836 0.06709022 0.06709022 0.016182836 0.016182836 0.06709022 0.016182836 0.06709022 0.016182836 0.016182836 0.016182836 0.016182836 0.016182836 0.106894195 0.016182836 0.106894195 0.016182836 0.016182836 0.016182836 0.016182836 0.016182836 0.016182836 0.016182836 0.016182836 0.016182836 0.016182836 0.016182836 0.016182836 0.016182836 5.949392 4.816529 
701 5 8 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 79 96 4 500000 0 0 23 168 0 0 0.7814917 0.21850832 1.0 1.0 0.015181252 6.0415654 4.7369146 0.015181252 0.015181252 0.015181252 0.015181252 0.015181252 0.06555302 0.015181252 0.10584707 0.015181252 0.015181252 0.015181252 0.015181252 0.10584707 0.015181252 0.015181252 0.06555302 0.015181252 0.015181252 0.015181252 0.015181252 0.10584707 0.06555302 0.015181252 0.015181252 0.015181252 0.015181252 0.015181252 0.015181252 0.015181252 0.015181252 0.015181252 0.015181252 0.015181252 0.015181252 0.015181252 0.015181252 0.015181252 0.015181252 0.015181252 6.0415654 4.7369146 
701 5 9 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 500000 0 0 23 192 0 0 0.8117206 0.18827935 1.0 1.0 0.01693135 5.8841596 4.660433 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.13580081 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.13580081 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 0.13580081 0.01693135 0.01693135 0.01693135 0.01693135 0.01693135 5.8841596 4.660433 
701 5 10 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 64 96 4 500000 0 0 23 216 0 0 0.77162445 0.22837558 1.0 1.0 0.01654746 5.917246 4.7878394 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.080740854 0.080740854 0.080740854 0.01654746 0.080740854 0.01654746 0.01654746 0.01654746 0.01654746 0.13097078 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 0.01654746 5.917246 4.7878394 
701 5 11 "Webern_Lieder_4" NA 0 0 1 0 NA 0 24 1 NA NA 75 96 4 500000 0 0 23 240 0 0 0.40962726 0.59037274 0.99999994 1.0 0.049417578 4.338832 4.7403073 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.22537385 0.01785745 0.038442433 0.038442433 0.038442433 0.01785745 0.038442433 0.01785745 0.01785745 0.01785745 0.01785745 0.049417578 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.01785745 0.049417578 4.338832 4.7403073 
701 6 1 "Webern_Lieder_5" NA 0 0 1 0 NA 0 0 0 NA NA 73 96 4 500000 0 0 23 0 0 0 0.5 0.5 1.0 1.0 0.02631578 5.247928 5.247927 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 0.02631578 5.247928 5.247927 
701 6 2 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 65 96 4 500000 0 0 23 24 0 0 0.7315177 0.26848236 0.99999994 1.0 0.06801136 3.8780804 4.9024453 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.06801136 0.017295016 0.017295016 0.06801136 0.017295016 0.06801136 0.10650283 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.06801136 0.017295016 0.017295016 0.06801136 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.017295016 0.06801136 3.8780804 4.9024453 
701 6 3 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 62 96 4 500000 0 0 23 48 1 0 0.9761524 0.023847586 1.0 1.0 0.5215831 0.939031 3.1994243 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.5215831 0.056663077 0.0076292157 0.0076292157 0.056663077 0.0076292157 0.056663077 0.056663077 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.0076292157 0.5215831 0.939031 3.1994243 
701 6 4 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 59 96 4 500000 0 0 23 72 2 0 0.9928012 0.007198819 1.0 1.0 0.55672604 0.8449606 2.6270363 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.063419685 0.0044284654 0.55672604 0.0044284654 0.03403501 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.03403501 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.16564533 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.0044284654 0.55672604 0.8449606 2.6270363 
701 6 5 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 70 96 4 500000 0 0 23 96 1 0 0.9685607 0.031439327 1.0 1.0 0.48378676 1.0475568 3.353664 0.04679071 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.04679071 0.04679071 0.04679071 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.08473372 0.0076349066 0.48378676 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.0076349066 0.48378676 1.0475568 3.353664 
701 6 6 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 72 96 4 500000 0 0 23 120 1 0 0.9626673 0.03733275 1.0 1.0 0.47198856 1.0831763 3.460871 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.04153375 0.00794847 0.04153375 0.00794847 0.00794847 0.00794847 0.00794847 0.0739403 0.00794847 0.00794847 0.04153375 0.00794847 0.00794847 0.00794847 0.00794847 0.47198856 0.04153375 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.04153375 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.00794847 0.47198856 1.0831763 3.460871 
701 6 7 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 500000 0 0 23 144 1 0 0.9568745 0.043125562 1.0 1.0 0.46077633 1.1178615 3.5558991 0.008259273 0.008259273 0.008259273 0.008259273 0.008259273 0.008259273 0.008259273 0.03760514 0.008259273 0.008259273 0.008259273 0.06581506 0.008259273 0.008259273 0.03760514 0.008259273 0.008259273 0.46077633 0.008259273 0.008259273 0.03760514 0.008259273 0.03760514 0.008259273 0.008259273 0.008259273 0.008259273 0.008259273 0.03760514 0.008259273 0.008259273 0.03760514 0.008259273 0.008259273 0.008259273 0.008259273 0.008259273 0.008259273 0.46077633 1.1178615 3.5558991 
701 6 8 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 68 96 4 500000 0 0 23 168 1 0 0.9685607 0.031439304 1.0 1.0 0.007634905 7.033174 3.3536642 0.007634905 0.007634905 0.007634905 0.007634905 0.007634905 0.007634905 0.007634905 0.007634905 0.007634905 0.007634905 0.0467907 0.007634905 0.007634905 0.007634905 0.007634905 0.0467907 0.007634905 0.007634905 0.0467907 0.007634905 0.007634905 0.007634905 0.007634905 0.007634905 0.007634905 0.084733695 0.007634905 0.007634905 0.48378667 0.007634905 0.0467907 0.007634905 0.007634905 0.007634905 0.007634905 0.007634905 0.007634905 0.007634905 0.007634905 7.033174 3.3536642 
701 6 9 "Webern_Lieder_5" NA 0 0 1 0 NA 0 24 1 NA NA 69 96 4 500000 0 0 23 192 0 0 0.71814 0.28186002 1.0 1.0 0.05230125 4.257011 4.9321966 0.016766794 0.016766794 0.016766794 0.07960561 0.016766794 0.016766794 0.016766794 0.10358295 0.016766794 0.016766794 0.016766794 0.016766794 0.016766794 0.016766794 0.016766794 0.05230125 0.05230125 0.05230125 0.016766794 0.05230125 0.05230125 0.05230125 0.016766794 0.016766794 0.016766794 0.016766794 0.016766794 0.016766794 0.016766794 0.016766794 0.016766794 0.016766794 0.016766794 0.016766794 0.016766794 0.016766794 0.016766794 0.016766794 0.05230125 4.257011 4.9321966 
